id,listing,rental_condition,details,agency,address,latitude,longitude,transaction_type,deposit,monthly_rent,housing_type,area_info,floor_info,direction
1112,일반원룸,"월세3,000/70","원룸22/22m², 2/4층, 남동향",만나공인중개사사무소,서울시 광진구 능동 251-1,37.5526141985237,127.085509073392,월세,3000,70,원룸,22/22m,2/4층,남동향
1113,일반원룸,"월세3,000/60","원룸26/26m², 2/3층, 서향",흥성공인중개사사무소,서울시 광진구 능동 224-41,37.5554566435616,127.079880362934,월세,3000,60,원룸,26/26m,2/3층,서향
1114,다가구,"월세1,000/65","단독/다가구39/39m², B1/4층, 남향",으뜸공인중개사사무소,서울시 광진구 능동 241-3,37.5534390700182,127.083100167677,월세,1000,65,단독/다가구,39/39m,B1/4층,남향
1115,일반원룸,"월세5,000/25","원룸19/19m², 3/6층, 동향",모아공인중개사사무소,서울시 광진구 능동 313-1,37.5528229706432,127.07862273001,월세,5000,25,원룸,19/19m,3/6층,동향
1116,일반원룸,월세500/30,"원룸26/26m², B1/3층, 남향",모아공인중개사사무소,서울시 광진구 능동 239-40,37.5540605556334,127.082360831078,월세,500,30,원룸,26/26m,B1/3층,남향
1117,일반원룸,"전세1억 8,000","원룸26/24m², 2/4층, 남서향",모아공인중개사사무소,서울시 광진구 능동 388-2,37.5525769575016,127.079624696152,전세,18000,0,원룸,26/24m,2/4층,남서향
1118,다가구,"전세2억 2,000","단독/다가구45/45m², 2/4층, 동향",우리부동산공인중개사사무소,서울시 광진구 능동 245-18,37.5540466906189,127.084008701806,전세,22000,0,단독/다가구,45/45m,2/4층,동향
1119,집주인일반원룸,"월세4,000/30","원룸22/16m², 고/6층, 서향",롯데공인중개사,서울시 광진구 군자동 348-4,37.5510632327734,127.070184529965,월세,4000,30,원룸,22/16m,고/6층,서향
1120,집주인일반원룸,"월세3,000/70","원룸28/26m², 3/4층, 남동향",다인공인중개사사무소,서울시 광진구 군자동 27-8,37.5533989546638,127.075765107649,월세,3000,70,원룸,28/26m,3/4층,남동향
1121,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1122,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1123,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1124,집주인빌라,"전세3억 7,000","빌라42/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,42/27m,고/8층,서향
1125,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1126,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1127,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1128,집주인빌라,"전세3억 7,000","빌라46/27m², 중/8층, 남동향",청년부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,46/27m,중/8층,남동향
1130,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1131,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1132,집주인빌라,"월세5,500/150","빌라36/26m², 고/11층, 남동향",스카이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,5500,150,빌라,36/26m,고/11층,남동향
1133,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1134,집주인빌라,"전세3억 7,000","빌라42/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,42/27m,고/8층,서향
1135,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1136,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1137,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1139,집주인빌라,"전세3억 5,000","빌라42/27m², 고/8층, 남향",쏠트공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,42/27m,고/8층,남향
1140,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1141,집주인빌라,"월세2,000/95","빌라42/42m², 2/3층, 남동향",스테이공인중개사사무소,서울시 광진구 군자동 70-10,37.5547409680086,127.076220287059,월세,2000,95,빌라,42/42m,2/3층,남동향
1142,집주인빌라,"전세3억 9,000","빌라49/26m², 9/11층, 북동향",쏠트공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,49/26m,9/11층,북동향
1143,집주인일반원룸,"월세5,000/40","원룸-/19m², 중/6층, 남향",백억공인중개사사무소,서울시 광진구 군자동 93-36,37.5576074102689,127.074938878618,월세,5000,40,원룸,-/19m,중/6층,남향
1144,집주인빌라,"전세3억 4,000","빌라39/23m², 중/8층, 남향",쏠트공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,34000,0,빌라,39/23m,중/8층,남향
1145,집주인빌라,"전세3억 7,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,40/25m,고/8층,서향
1146,집주인빌라,"전세3억 7,000","빌라49/26m², 8/11층, 동향",쏠트공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,49/26m,8/11층,동향
1147,집주인빌라,"전세3억 4,000","빌라39/23m², 중/8층, 남향",쏠트공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,34000,0,빌라,39/23m,중/8층,남향
1148,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1149,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1150,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1151,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1152,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1153,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1154,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1155,집주인빌라,"전세3억 7,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,40/25m,고/8층,서향
1156,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1157,집주인일반원룸,"월세3,000/35","원룸22/16m², 저/6층, 서향",롯데공인중개사,서울시 광진구 군자동 348-4,37.5510632327734,127.070184529965,월세,3000,35,원룸,22/16m,저/6층,서향
1158,집주인빌라,"전세3억 5,000","빌라42/27m², 중/8층, 서향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,42/27m,중/8층,서향
1159,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1160,집주인빌라,"전세3억 7,000","빌라43/27m², 7/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,7/8층,남동향
1161,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1162,다가구,"월세3,000/50","단독/다가구20/19m², 4/6층, 동향",공명부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,월세,3000,50,단독/다가구,20/19m,4/6층,동향
1163,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1164,집주인일반원룸,"월세8,000/30","원룸23/23m², 5/5층, 동향",청운공인중개사사무소,서울시 광진구 군자동 474-33,37.5562479163294,127.077557621045,월세,8000,30,원룸,23/23m,5/5층,동향
1165,집주인다가구,"월세1,000/75","단독/다가구26/23m², 3/4층, 북동향",공명부동산공인중개사사무소,서울시 광진구 군자동 474-33,37.5562479163294,127.077557621045,월세,1000,75,단독/다가구,26/23m,3/4층,북동향
1166,집주인빌라,"전세3억 7,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,40/25m,고/8층,서향
1167,집주인빌라,"전세3억 5,000","빌라42/37m², 중/8층, 남향",쏠트공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,42/37m,중/8층,남향
1168,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1169,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1170,집주인빌라,"전세3억 5,000","빌라42/27m², 중/8층, 서향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,42/27m,중/8층,서향
1171,집주인빌라,"전세3억 7,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,40/25m,고/8층,서향
1172,집주인빌라,"전세3억 7,000","빌라43/27m², 7/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,7/8층,남동향
1173,집주인빌라,"전세3억 7,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,40/25m,고/8층,서향
1174,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1175,집주인빌라,"전세3억 7,000","빌라36/26m², 중/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,중/11층,서향
1176,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",태양공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1177,집주인빌라,"전세3억 5,000","빌라43/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,43/27m,고/8층,서향
1178,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",태양공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1179,집주인빌라,"전세3억 5,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,40/25m,고/8층,서향
1180,집주인빌라,"전세3억 7,000","빌라36/26m², 중/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,중/11층,서향
1181,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1182,집주인빌라,"전세3억 5,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,40/25m,고/8층,서향
1183,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1184,집주인빌라,"전세3억 5,000","빌라42/27m², 중/8층, 서향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,42/27m,중/8층,서향
1185,집주인일반원룸,"월세1,000/60","원룸20/20m², 1/4층, 남향",군자역비채온공인중개사사무소,서울시 광진구 군자동 160-3,37.5561602840874,127.073849710154,월세,1000,60,원룸,20/20m,1/4층,남향
1186,일반원룸,"월세3,000/50","원룸20/20m², 4/6층, 북서향",The두꺼비공인중개사사무소,서울시 광진구 군자동 160-3,37.5561602840874,127.073849710154,월세,3000,50,원룸,20/20m,4/6층,북서향
1187,집주인일반원룸,"월세2,000/65","원룸26/26m², 3/6층, 동향",군자공인중개사사무소,서울시 광진구 군자동 184-16,37.5560674219771,127.072491640414,월세,2000,65,원룸,26/26m,3/6층,동향
1188,집주인일반원룸,"월세1,000/75","원룸30/28m², 3/4층, 남향",군자역비채온공인중개사사무소,서울시 광진구 군자동 160-3,37.5561602840874,127.073849710154,월세,1000,75,원룸,30/28m,3/4층,남향
1191,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1192,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1193,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1194,집주인일반원룸,"월세4,000/35","원룸26/21m², 4/6층, 북서향",공명부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,4000,35,원룸,26/21m,4/6층,북서향
1195,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1196,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",태양공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1197,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1198,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",태양공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1199,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1200,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1201,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1202,집주인빌라,"전세3억 7,000","빌라43/27m², 7/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,7/8층,남동향
1203,집주인빌라,"전세3억 7,000","빌라43/27m², 7/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,7/8층,남동향
1204,집주인빌라,"전세3억 7,000","빌라36/26m², 중/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,중/11층,서향
1205,집주인빌라,"전세3억 5,000","빌라43/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,43/27m,고/8층,서향
1206,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1207,집주인빌라,"전세3억 7,000","빌라36/26m², 중/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,중/11층,서향
1208,집주인일반원룸,월세500/55,"원룸26/19m², B1/3층, 남향",늘온공인중개사사무소,서울시 광진구 군자동 358-8,37.5487115103781,127.069620809317,월세,500,55,원룸,26/19m,B1/3층,남향
1209,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 동향",이수부동산공인중개사사무소,서울시 광진구 군자동 358-8,37.5487115103781,127.069620809317,전세,37000,0,빌라,43/27m,고/8층,동향
1210,집주인빌라,"전세3억 5,000","빌라43/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,35000,0,빌라,43/27m,고/8층,서향
1211,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1213,빌라,"월세1억 1,700/18","빌라24/15m², 2/4층, 동향",미래부동산공인중개사사무소,서울시 광진구 군자동 300,37.5522856947271,127.075744855189,월세,11700,18,빌라,24/15m,2/4층,동향
1214,다가구,"전세1억 6,000","단독/다가구-/26m², 1/2층, 서향",두리공인중개사사무소,서울시 광진구 군자동 362-20,37.5492808516378,127.071875905483,전세,16000,0,단독/다가구,-/26m,1/2층,서향
1215,다가구,월세1억/100,"단독/다가구46/46m², 3/4층, 동향",골드부동산공인중개사사무소,서울시 광진구 군자동 470-15,37.5562674628158,127.076599392196,월세,10000,100,단독/다가구,46/46m,3/4층,동향
1218,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1219,집주인빌라,"전세3억 7,000","빌라49/26m², 8/11층, 동향",쏠트공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,49/26m,8/11층,동향
1220,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1221,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1222,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1223,집주인빌라,"월세1억 7,700/40","빌라33/17m², 13/16층, 북서향",공명부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,월세,17700,40,빌라,33/17m,13/16층,북서향
1224,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1225,집주인빌라,"전세3억 9,000","빌라49/26m², 9/11층, 북동향",쏠트공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,49/26m,9/11층,북동향
1226,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1227,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1228,집주인빌라,"전세3억 7,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,40/25m,고/8층,서향
1229,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1230,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1231,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1232,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1233,집주인빌라,"전세3억 7,000","빌라40/25m², 고/8층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,40/25m,고/8층,서향
1234,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1235,집주인다가구,"월세1억 4,000/10","단독/다가구-/18m², 5/5층, 남향",하버드공인중개사사무소,서울시 광진구 군자동 37-2,37.5565213647213,127.074342717085,월세,14000,10,단독/다가구,-/18m,5/5층,남향
1236,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 남동향",바이킹공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,남동향
1237,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1238,집주인빌라,"전세3억 7,000","빌라36/27m², 고/11층, 서향",도깨비부동산공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/27m,고/11층,서향
1239,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1240,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1241,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1242,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1243,집주인빌라,"전세3억 7,000","빌라43/27m², 고/8층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 354-5,37.5496409862826,127.068532578129,전세,37000,0,빌라,43/27m,고/8층,서향
1244,일반원룸,월세500/50,"원룸6/5m², B1/3층, 남향",어울림공인중개사사무소,서울시 광진구 군자동 358-8,37.5487115103781,127.069620809317,월세,500,50,원룸,6/5m,B1/3층,남향
1245,일반원룸,"월세1,000/60","원룸24/24m², 2/4층, 서향",청운공인중개사사무소,서울시 광진구 군자동 476-8,37.5559901334178,127.07770617789,월세,1000,60,원룸,24/24m,2/4층,서향
1248,집주인빌라,"전세3억 9,000","빌라36/27m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,39000,0,빌라,36/27m,고/11층,서향
1249,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
1250,집주인빌라,"전세3억 7,000","빌라36/26m², 고/11층, 서향",모아이공인중개사사무소,서울시 광진구 군자동 355,37.5494431916541,127.068421156566,전세,37000,0,빌라,36/26m,고/11층,서향
